state,puma2k,puma12,stab,PUMAname,PUMA2kName,pop10,afact,AFACT2
26,2503,2906,MI,Oakland County (Central)--Birmingham & Bloomfield Area,2602503,3201,0.02,0.021
26,2504,2903,MI,Oakland County (East Central)--Troy & Rochester Area,2602504,163887,1,1
26,2504,2906,MI,Oakland County (Central)--Birmingham & Bloomfield Area,2602504,4,0,0
26,2505,2906,MI,Oakland County (Central)--Birmingham & Bloomfield Area,2602505,148370,1,0.979
26,2506,2907,MI,Oakland County (South Central)--Farmington & Southfield Area,2602506,165926,1,1
26,2507,2908,MI,Oakland County (Southeast),2602507,91792,1,0.482
26,2508,2908,MI,Oakland County (Southeast),2602508,98757,1,0.518
26,2601,2101,MI,Kalamazoo County (Outer),2602601,4895,0.039,0.038
26,2601,2102,MI,Kalamazoo County (Central)--Kalamazoo & Portage Cities Area,2602601,120590,0.961,0.995
26,2602,2101,MI,Kalamazoo County (Outer),2602602,124268,0.618,0.962
26,2602,2102,MI,Kalamazoo County (Central)--Kalamazoo & Portage Cities Area,2602602,578,0.003,0.005
26,2602,2300,MI,Van Buren & Cass Counties,2602602,76258,0.379,0.593
26,2700,2200,MI,St. Joseph & Branch Counties,2602700,106543,0.671,1
26,2700,2300,MI,Van Buren & Cass Counties,2602700,52293,0.329,0.407
26,2800,2000,MI,Calhoun & Barry Counties,2602800,136146,1,0.697
26,2900,2600,MI,Jackson County,2602900,160248,1,1
26,3000,2500,MI,Lenawee & Hillsdale Counties,2603000,146580,1,1
26,3100,3300,MI,Monroe County,2603100,152021,1,1
26,3200,2702,MI,Washtenaw County (East Central)--Ann Arbor City Area,2603200,112896,1,0.981
26,3200,2703,MI,"Washtenaw County (East Central, Outside Ann Arbor City)",2603200,13,0,0
26,3300,2701,MI,"Washtenaw County (West, Northeast & Southeast)",2603300,105869,0.457,1
26,3300,2702,MI,Washtenaw County (East Central)--Ann Arbor City Area,2603300,2207,0.01,0.019
26,3300,2703,MI,"Washtenaw County (East Central, Outside Ann Arbor City)",2603300,123806,0.534,1
26,3400,2800,MI,Livingston County,2603400,180967,1,1
26,3500,1701,MI,Genesee (East) & Lapeer Counties,2603500,88319,0.351,0.471
26,3500,3100,MI,St. Clair County,2603500,163040,0.649,1
26,3600,3202,MI,Wayne County (North Central)--Livonia City & Redford Charter Township,2603600,96942,1,0.667
26,3701,3211,MI,Detroit City (South Central & Southeast),2603701,50458,0.508,0.392
26,3701,3212,MI,Detroit City (Southwest),2603701,47445,0.478,0.356
26,3701,3213,MI,Wayne County (Northeast)--I-94 Corridor,2603701,1333,0.013,0.011
26,3702,3211,MI,Detroit City (South Central & Southeast),2603702,68508,0.869,0.532
26,3702,3213,MI,Wayne County (Northeast)--I-94 Corridor,2603702,10305,0.131,0.086
26,3703,3210,MI,Detroit City (Northeast),2603703,59932,0.792,0.447
26,3703,3211,MI,Detroit City (South Central & Southeast),2603703,1963,0.026,0.015
26,3703,3213,MI,Wayne County (Northeast)--I-94 Corridor,2603703,13781,0.182,0.115
26,3704,3209,MI,Detroit City (North Central),2603704,99335,1,0.752
26,3705,3208,MI,Detroit City (Northwest),2603705,87704,1,0.548
26,3706,3211,MI,Detroit City (South Central & Southeast),2603706,7909,0.084,0.061
26,3706,3212,MI,Detroit City (Southwest),2603706,85701,0.916,0.644
26,3707,3210,MI,Detroit City (Northeast),2603707,74218,1,0.553
26,3708,3208,MI,Detroit City (Northwest),2603708,72416,0.688,0.452
26,3708,3209,MI,Detroit City (North Central),2603708,32769,0.312,0.248
26,3801,3213,MI,Wayne County (Northeast)--I-94 Corridor,2603801,93949,1,0.787
26,3802,3202,MI,Wayne County (North Central)--Livonia City & Redford Charter Township,2603802,48362,0.237,0.333
26,3802,3203,MI,Wayne County (Central)--Dearborn & Dearborn Heights Cities,2603802,155927,0.763,1
26,3803,3201,MI,Wayne County (Northwest),2603803,190877,1,1
26,3804,3205,MI,Wayne County (Southwest),2603804,112548,1,1
26,3805,3206,MI,Wayne County (Southeast)--Downriver Area (South),2603805,133082,1,1
26,3806,3204,MI,"Wayne County (Central)--Westland, Garden City, Inkster & Wayne Cities",2603806,154748,1,1
26,3807,3207,MI,Wayne County (Southeast)--Downriver Area (North),2603807,120367,1,1
26,3900,3003,MI,Macomb County (Southwest)--Sterling Heights City,2603900,129699,1,1
26,4000,3006,MI,Macomb County (Southwest)--Warren & Center Line Cities,2604000,134056,1,0.942
26,4101,3005,MI,"Macomb County (Southeast)--St. Clair Shores, Roseville & Eastpointe Area",2604101,139535,0.944,1
26,4101,3006,MI,Macomb County (Southwest)--Warren & Center Line Cities,2604101,8257,0.056,0.058
26,4101,3213,MI,Wayne County (Northeast)--I-94 Corridor,2604101,5,0,0
26,4102,3004,MI,Macomb County (Southeast)--Mount Clemens & Fraser Area,2604102,152177,1,1
26,4103,2902,MI,Oakland County (Northeast),2604103,7,0,0
26,4103,3001,MI,Macomb County (North),2604103,42957,0.353,0.361
26,4103,3002,MI,Macomb County (Central),2604103,78561,0.646,0.497
26,4104,3001,MI,Macomb County (North),2604104,76156,0.489,0.639
26,4104,3002,MI,Macomb County (Central),2604104,79580,0.511,0.503
27,100,100,MN,"Clay, Polk, Roseau, Pennington, Marshall, Norman, Kittson & Red Lake Counties",2700100,145090,1,1
27,200,200,MN,"Beltrami, Becker, Hubbard, Clearwater, Mahnomen & Lake of the Woods Counties",2700200,115527,1,1
27,300,300,MN,"Itasca, Carlton (South), Cass & Aitkin Counties--Grand Rapids City",2700300,73625,0.715,0.603
27,300,400,MN,"St. Louis (North), Koochiching, Lake & Cook Counties--Hibbing & Cloquet Cities",2700300,29353,0.285,0.223
27,400,400,MN,"St. Louis (North), Koochiching, Lake & Cook Counties--Hibbing & Cloquet Cities",2700400,99039,0.495,0.753
27,400,500,MN,"St. Louis County (Southeast)--Duluth, Hermantown & Proctor Cities",2700400,101187,0.505,1
27,500,300,MN,"Itasca, Carlton (South), Cass & Aitkin Counties--Grand Rapids City",2700500,48479,0.26,0.397
27,500,400,MN,"St. Louis (North), Koochiching, Lake & Cook Counties--Hibbing & Cloquet Cities",2700500,3109,0.017,0.024
27,500,600,MN,"Chisago, Isanti, Pine, Mille Lacs & Kanabec Counties",2700500,72086,0.387,0.44
27,500,700,MN,"Crow Wing, Morrison, Todd & Wadena Counties",2700500,62500,0.336,0.465
27,600,700,MN,"Crow Wing, Morrison, Todd & Wadena Counties",2700600,71936,0.666,0.535
27,600,800,MN,West Central Minnesota,2700600,36009,0.334,0.248
27,700,800,MN,West Central Minnesota,2700700,109228,1,0.752
27,800,900,MN,Stearns County--St. Cloud City,2700800,150642,0.797,1
27,800,1000,MN,Sherburne & Benton Counties,2700800,38451,0.203,0.303
27,900,600,MN,"Chisago, Isanti, Pine, Mille Lacs & Kanabec Counties",2700900,91703,0.301,0.56
27,900,1000,MN,Sherburne & Benton Counties,2700900,88499,0.29,0.697
27,900,1800,MN,Wright County,2700900,124700,0.409,1
27,1001,1101,MN,"Anoka County (Northwest)--Andover, Ramsey, Anoka & East Bethel Cities",2701001,86030,0.433,0.834
27,1001,1103,MN,"Anoka County (East)--Blaine, Lino Lakes & Ham Lake Cities",2701001,112494,0.567,1
27,1002,1101,MN,"Anoka County (Northwest)--Andover, Ramsey, Anoka & East Bethel Cities",2701002,17162,0.13,0.166
27,1002,1102,MN,"Anoka County (Southwest)--Coon Rapids, Fridley & Columbia Heights Cities",2701002,115158,0.87,1
27,1100,1600,MN,"Scott County (East)--Shakopee, Savage & Prior Lake Cities",2701100,115560,0.523,1
27,1100,1700,MN,Carver & Scott (West) Counties,2701100,105410,0.477,1
27,1201,1501,MN,"Dakota County (North)--Eagan, Inver Grove Heights & South St. Paul Cities",2701201,150199,1,1
27,1202,1503,MN,Dakota County (West)--Burnsville & Apple Valley Cities,2701202,109396,1,1
27,1203,1502,MN,"Dakota County (South)--Lakeville, Hastings, Rosemount & Farmington Cities",2701203,138957,1,1
27,1301,1405,MN,Hennepin County--Minneapolis (North) & St. Anthony Cities,2701301,129567,0.994,0.962
27,1301,1406,MN,Hennepin County--Minneapolis City (Southeast),2701301,835,0.006,0.007
27,1302,1407,MN,Hennepin County--Minneapolis City (Southwest),2701302,127765,1,1
27,1303,1406,MN,Hennepin County--Minneapolis City (Southeast),2701303,124416,1,0.993
27,1401,1401,MN,"Hennepin County (West)--Champlin, Rogers Cities & Lake Minnetonka",2701401,107483,0.954,1
27,1401,1405,MN,Hennepin County--Minneapolis (North) & St. Anthony Cities,2701401,5156,0.046,0.038
27,1402,1401,MN,"Hennepin County (West)--Champlin, Rogers Cities & Lake Minnetonka",2701402,5,0,0
27,1402,1402,MN,"Hennepin County--Plymouth, Maple Grove (West) & Medicine Lake Cities",2701402,103598,0.492,1
27,1402,1403,MN,"Hennepin County--Brooklyn Park, Maple Grove (East) & Osseo Cities",2701402,107104,0.508,1
27,1403,1404,MN,"Hennepin County--Brooklyn Center, Golden Valley, New Hope & Robbinsdale Cities",2701403,106918,1,1
27,1404,1409,MN,Hennepin County--Eden Prairie & Minnetonka Cities,2701404,110525,1,1
27,1405,1408,MN,"Hennepin County--Edina, St. Louis Park & Hopkins Cities",2701405,110782,1,1
27,1405,1409,MN,Hennepin County--Eden Prairie & Minnetonka Cities,2701405,6,0,0
27,1406,1410,MN,Hennepin County--Bloomington & Richfield Cities,2701406,118265,1,1
27,1501,1302,MN,"Ramsey County (Central & Far Southeast)--Maplewood, Roseville & North St. Paul Cities",2701501,23,0,0
27,1501,1303,MN,Ramsey County (Southeast)--St. Paul City (East),2701501,65677,0.389,0.512
27,1501,1304,MN,Ramsey County (Southwest)--St. Paul City (West),2701501,103041,0.611,0.657
27,1502,1303,MN,Ramsey County (Southeast)--St. Paul City (East),2701502,62623,0.538,0.488
27,1502,1304,MN,Ramsey County (Southwest)--St. Paul City (West),2701502,53727,0.462,0.343
27,1601,1301,MN,"Ramsey County (North)--Shoreview, White Bear Lake & New Brighton Cities",2701601,98435,1,0.801
27,1601,1302,MN,"Ramsey County (Central & Far Southeast)--Maplewood, Roseville & North St. Paul Cities",2701601,16,0,0
27,1602,1301,MN,"Ramsey County (North)--Shoreview, White Bear Lake & New Brighton Cities",2701602,24526,0.196,0.199
27,1602,1302,MN,"Ramsey County (Central & Far Southeast)--Maplewood, Roseville & North St. Paul Cities",2701602,100558,0.804,0.999
27,1700,1201,MN,"Washington County (North)--Oakdale, Forest Lake, Stillwater & Hugo Cities",2701700,124434,0.523,1
27,1700,1202,MN,Washington County (South)--Woodbury & Cottage Grove Cities,2701700,113702,0.477,1
27,1700,1302,MN,"Ramsey County (Central & Far Southeast)--Maplewood, Roseville & North St. Paul Cities",2701700,14,0,0
27,1800,1900,MN,"Kandiyohi, McLeod, Meeker, Renville & Sibley Counties",2701800,133146,1,1
27,1900,2000,MN,"Brown, Lyon, Redwood, Chippewa, Yellow Medicine, Lac qui Parle & Lincoln Counties",2701900,103843,1,1
27,2000,2200,MN,"Blue Earth, Nicollet & Waseca Counties--Mankato City",2702000,115876,1,1
27,2100,2300,MN,"Rice, Goodhue & Le Sueur Counties",2702100,138028,1,1
27,2200,2600,MN,"Winona, Wabasha, Fillmore & Houston Counties--Winona City",2702200,113030,1,1
27,2300,2500,MN,Olmsted County--Rochester City,2702300,144248,1,1
27,2400,2400,MN,"Mower, Steele, Freeborn & Dodge Counties",2702400,127081,1,1
27,2500,2100,MN,Southwest Minnesota,2702500,117943,1,1
28,100,100,MS,North Delta Region--DeSoto County--Southaven City,2800100,161252,1,1
28,200,200,MS,"Northeast Region--Marshall, Alcorn, Prentiss, Tippah, Tishomingo & Benton Counties",2800200,68105,0.59,0.454
28,200,400,MS,"Three Rivers Region--Lafayette, Monroe, Itawamba, Chickasaw & Calhoun Counties",2800200,47351,0.41,0.338
28,300,200,MS,"Northeast Region--Marshall, Alcorn, Prentiss, Tippah, Tishomingo & Benton Counties",2800300,81926,0.778,0.546
28,300,400,MS,"Three Rivers Region--Lafayette, Monroe, Itawamba, Chickasaw & Calhoun Counties",2800300,23401,0.222,0.167
28,400,500,MS,"Three Rivers Region--Lee, Pontotoc & Union Counties--Tupelo City",2800400,140001,1,1
28,500,300,MS,"North Delta Region--Panola, Tate, Coahoma, Tallahatchie, Tunica & Quitman Counties",2800500,108745,1,0.876
28,600,800,MS,South Delta Region,2800600,85282,1,0.654
28,700,300,MS,"North Delta Region--Panola, Tate, Coahoma, Tallahatchie, Tunica & Quitman Counties",2800700,15378,0.158,0.124
28,700,700,MS,North Central Region,2800700,42914,0.442,0.337
28,700,800,MS,South Delta Region,2800700,38825,0.4,0.298
28,800,400,MS,"Three Rivers Region--Lafayette, Monroe, Itawamba, Chickasaw & Calhoun Counties",2800800,14962,0.151,0.107
28,800,600,MS,"Golden Triangle Region--Starkville, Columbus & West Point Cities",2800800,18800,0.19,0.106
28,800,700,MS,North Central Region,2800800,65073,0.658,0.512
28,900,400,MS,"Three Rivers Region--Lafayette, Monroe, Itawamba, Chickasaw & Calhoun Counties",2800900,17392,0.166,0.124
28,900,600,MS,"Golden Triangle Region--Starkville, Columbus & West Point Cities",2800900,87503,0.834,0.493
28,1000,400,MS,"Three Rivers Region--Lafayette, Monroe, Itawamba, Chickasaw & Calhoun Counties",2801000,36989,0.342,0.264
28,1000,600,MS,"Golden Triangle Region--Starkville, Columbus & West Point Cities",2801000,71324,0.658,0.402
28,1100,1400,MS,"East Central Region--Neshoba, Scott, Leake, Jasper, Smith & Kemper Counties",2801100,10456,0.081,0.083
28,1100,1500,MS,"East Central Region--Lauderdale, Newton & Clarke Counties--Meridian City",2801100,118713,0.919,1
28,1200,1400,MS,"East Central Region--Neshoba, Scott, Leake, Jasper, Smith & Kemper Counties",2801200,115298,1,0.917
28,1300,1300,MS,Central Region--Rankin & Simpson Counties,2801300,141617,1,0.837
28,1400,1000,MS,Central Region--Jackson (West & South) & Clinton (South & East) Cities,2801400,40236,0.238,0.365
28,1400,1100,MS,Central Region--Jackson City (East & Central),2801400,128992,0.762,1
28,1500,900,MS,Central Region--Madison & Yazoo Counties,2801500,74210,0.433,0.726
28,1500,1000,MS,Central Region--Jackson (West & South) & Clinton (South & East) Cities,2801500,70017,0.409,0.635
28,1500,1200,MS,"Central Region--Hinds (West), Warren & Copiah Counties--Vicksburg City",2801500,27033,0.158,0.257
28,1600,700,MS,North Central Region,2801600,19198,0.188,0.151
28,1600,800,MS,South Delta Region,2801600,6322,0.062,0.048
28,1600,900,MS,Central Region--Madison & Yazoo Counties,2801600,28065,0.274,0.274
28,1600,1200,MS,"Central Region--Hinds (West), Warren & Copiah Counties--Vicksburg City",2801600,48773,0.476,0.463
28,1700,1200,MS,"Central Region--Hinds (West), Warren & Copiah Counties--Vicksburg City",2801700,29449,0.191,0.28
28,1700,1300,MS,Central Region--Rankin & Simpson Counties,2801700,27503,0.178,0.163
28,1700,1600,MS,Southwest Region,2801700,65128,0.423,0.353
28,1700,1700,MS,"South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties",2801700,32055,0.208,0.238
28,1800,1700,MS,"South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties",2801800,102908,0.894,0.762
28,1800,1800,MS,"South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City",2801800,12250,0.106,0.072
28,1900,1800,MS,"South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City",2801900,130592,1,0.769
28,2000,1600,MS,Southwest Region,2802000,119271,0.815,0.647
28,2000,1800,MS,"South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City",2802000,27088,0.185,0.159
28,2100,1900,MS,"South Region--Pearl River, Hancock, George & Stone Counties",2802100,140127,1,1
28,2200,2000,MS,South Region--Harrison County--Gulfport & Biloxi Cities,2802200,187105,1,1
28,2300,2100,MS,South Region--Jackson County,2802300,139668,1,1
29,100,100,MO,Northwest Missouri,Northwest,89507,0.8,0.785
29,100,200,MO,"Buchanan, Andrew & DeKalb Counties",Northwest,12892,0.115,0.108
29,100,800,MO,"Johnson, Lafayette, Ray, Clinton & Caldwell Counties",Northwest,9424,0.084,0.067
29,200,200,MO,"Buchanan, Andrew & DeKalb Counties",St. Joseph Area,106492,1,0.892
29,300,100,MO,Northwest Missouri,Northeast,24454,0.238,0.215
29,300,300,MO,Northeast Missouri,Northeast,78301,0.762,0.621
29,400,300,MO,Northeast Missouri,Hannibal Area,47788,0.46,0.379
29,400,400,MO,"Lincoln, Warren, Audrain, Pike & Montgomery Counties",Hannibal Area,30752,0.296,0.218
29,400,700,MO,"Pettis, Randolph, Saline, Cooper, Howard, Carroll & Chariton Counties",Hannibal Area,25414,0.244,0.187
29,500,400,MO,"Lincoln, Warren, Audrain, Pike & Montgomery Counties",Outer Boone,25529,0.135,0.181
29,500,500,MO,"Cole, Callaway, Moniteau & Osage Counties",Outer Boone,135869,0.718,0.907
29,500,700,MO,"Pettis, Randolph, Saline, Cooper, Howard, Carroll & Chariton Counties",Outer Boone,27745,0.147,0.204
29,600,600,MO,Boone County,Boone County,162642,1,1
29,700,700,MO,"Pettis, Randolph, Saline, Cooper, Howard, Carroll & Chariton Counties",North Central,82697,0.611,0.609
29,700,800,MO,"Johnson, Lafayette, Ray, Clinton & Caldwell Counties",North Central,52595,0.389,0.377
29,800,800,MO,"Johnson, Lafayette, Ray, Clinton & Caldwell Counties",Clay/Platte/Clinton,20743,0.119,0.149
29,800,901,MO,Clay County (Northeast),Clay/Platte/Clinton,77592,0.444,0.745
29,800,902,MO,"Kansas City (North Central), Gladstone City & North Kansas City",Clay/Platte/Clinton,30895,0.177,0.29
29,800,903,MO,Platte County,Clay/Platte/Clinton,45676,0.261,0.454
29,901,800,MO,"Johnson, Lafayette, Ray, Clinton & Caldwell Counties",Eastern Jackson/Lafayette/Ray,56875,0.285,0.407
29,901,1002,MO,Jackson County (North Central),Eastern Jackson/Lafayette/Ray,33183,0.167,0.259
29,901,1003,MO,Jackson County (East),Eastern Jackson/Lafayette/Ray,87759,0.441,0.678
29,901,1004,MO,Jackson County (South Central),Eastern Jackson/Lafayette/Ray,21239,0.107,0.207
29,901,1005,MO,Jackson County--Kansas City (South),Eastern Jackson/Lafayette/Ray,158,0.001,0.001
29,902,1003,MO,Jackson County (East),Southern Jackson/Cass County,7619,0.036,0.059
29,902,1004,MO,Jackson County (South Central),Southern Jackson/Cass County,80287,0.379,0.784
29,902,1005,MO,Jackson County--Kansas City (South),Southern Jackson/Cass County,24422,0.115,0.171
29,902,1100,MO,Cass & Bates Counties,Southern Jackson/Cass County,99281,0.469,0.852
29,1001,901,MO,Clay County (Northeast),Kansas City Metro North,26530,0.169,0.255
29,1001,902,MO,"Kansas City (North Central), Gladstone City & North Kansas City",Kansas City Metro North,75696,0.482,0.71
29,1001,903,MO,Platte County,Kansas City Metro North,54872,0.349,0.546
29,1002,1001,MO,Jackson County--Kansas City (Central),Kansas City - Central Bus District,97383,1,0.569
29,1002,1002,MO,Jackson County (North Central),Kansas City - Central Bus District,5,0,0
29,1003,1001,MO,Jackson County--Kansas City (Central),Kansas City - Midtown,73855,0.714,0.431
29,1003,1002,MO,Jackson County (North Central),Kansas City - Midtown,7,0,0
29,1003,1005,MO,Jackson County--Kansas City (South),Kansas City - Midtown,29574,0.286,0.207
29,1004,1002,MO,Jackson County (North Central),South Blue Valley (Martin City),12644,0.124,0.099
29,1004,1004,MO,Jackson County (South Central),South Blue Valley (Martin City),412,0.004,0.004
29,1004,1005,MO,Jackson County--Kansas City (South),South Blue Valley (Martin City),88659,0.87,0.621
